file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication,class,9,10,1,9,5,1,0,11,1,0.33333334,0.0,0.0,3,1,1,0,0,2,3,0,0,0,1,1,0,1,0,0,1,0,1,41,2,0,0,1,0,6,2,2,0,5,1,0,1,7,31,1,5
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication$CircuitBreakerTestService,innerclass,4,4,0,4,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,1
