file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication,defaultCircuitBreaker/1[com.frandorado.resilience4jspring.CircuitBreakerRegistry],false,39,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication,main/1[java.lang.String[]],false,24,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication,"applicationRunner/2[com.frandorado.resilience4jspring.Resilience4jSpringApplication.CircuitBreakerTestService,com.frandorado.resilience4jspring.CircuitBreaker]",false,44,5,0,0,0,1,6,12,1,2,2,6,0,0,0,0,0,0,3,0,1,0,1,0,0,5,19,0,3,false
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication$CircuitBreakerTestService,timeout/0,false,62,1,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,false
/Users/thiago/Documents/Thiago/CodeToAnalyze/resilience4j-spring/src/main/java/com/frandorado/resilience4jspring/Resilience4jSpringApplication.java,com.frandorado.resilience4jspring.Resilience4jSpringApplication$CircuitBreakerTestService,timeoutWithCircuitBreaker/0,false,69,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
